episode,epsilon,episode_reward,rolling_average_reward,mean_recent_loss,replay_buffer_size,average_loan_duration,bankruptcy_count,average_ending_money,invalid_action_count,action_0_count,action_1_count,action_2_count,action_3_count,action_4_count,action_5_count,action_6_count,action_7_count
11800,0.975091,-159250,-42647.5,25169.169091796874,55783,0.07,43,20950.0,55,49,72,60,46,65,43,52,74
11900,0.9748798888888889,27500,-49112.5,24504.7523828125,56259,0.05,46,17030.0,63,48,61,46,72,56,75,52,66
12000,0.9746687777777778,32250,-46750.0,25419.700078125,56733,0.21,43,17880.0,56,66,61,51,52,68,56,54,66
12100,0.9744576666666667,56250,-60262.5,24864.76224609375,57187,0.11,51,11720.0,60,53,49,57,71,44,70,48,62
12200,0.9742465555555555,14000,-38865.0,25792.092939453127,57679,0.27,38,20760.0,46,64,57,50,75,70,70,58,48
12300,0.9740354444444445,28500,-44202.5,25060.743427734375,58152,0.16,42,19350.0,75,41,67,55,57,52,44,81,76
12400,0.9738243333333333,8000,-41367.5,24729.58974609375,58624,0.16,44,23520.0,45,57,68,56,58,62,55,53,63
12500,0.9736132222222222,55500,-43200.0,23681.049638671873,59073,0.14,44,21880.0,54,43,63,52,55,60,63,47,66
12600,0.9734021111111111,-19000,-46942.5,24532.3054296875,59534,0.16,41,15950.0,61,58,65,55,50,70,55,48,60
12700,0.973191,-126000,-46995.0,24674.70359375,60002,0.13,45,18860.0,51,67,64,68,53,46,49,54,67
12800,0.9729798888888889,37750,-37497.5,25579.04888671875,60481,0.25,39,23150.0,57,62,55,57,73,68,58,50,56
12900,0.9727687777777778,51000,-33235.0,25421.817958984375,60955,0.19,38,25920.0,57,61,63,46,69,54,58,56,67
13000,0.9725576666666667,-150000,-44587.5,23964.750302734374,61424,0.33,43,20970.0,71,54,71,68,60,55,55,63,43
13100,0.9723465555555556,-130000,-36302.5,24704.02546875,61884,0.1,41,25550.0,61,61,57,61,44,56,51,58,72
13200,0.9721354444444444,57750,-40072.5,25116.200986328124,62358,0.1,40,20900.0,63,60,65,63,53,48,65,56,64
13300,0.9719243333333334,33000,-44057.5,24593.455146484375,62799,0.1,42,18880.0,64,46,63,58,59,63,55,46,51
13400,0.9717132222222222,71000,-38337.5,24986.1893359375,63272,0.17,38,21500.0,70,50,78,65,56,49,52,56,67
13500,0.9715021111111111,-8000,-22857.5,24892.76412109375,63776,0.04,32,28840.0,65,65,61,59,48,67,59,74,71
13600,0.971291,47750,-57850.0,24623.315556640624,64225,0.08,49,12410.0,65,47,60,51,52,54,63,65,57
13700,0.9710798888888889,11750,-25085.0,25008.645615234374,64736,0.1,32,27410.0,67,63,71,58,61,63,65,60,70
13800,0.9708687777777778,22750,-49457.5,25053.48388671875,65194,0.14,45,16970.0,56,54,59,61,51,57,53,65,58
13900,0.9706576666666666,14500,-36597.5,25119.565166015625,65666,0.24,38,23060.0,58,54,44,71,55,48,69,58,73
14000,0.9704465555555556,49250,-33020.0,25031.332099609375,66156,0.12,36,23700.0,65,64,53,72,51,65,61,54,70
14100,0.9702354444444444,18250,-48080.0,25149.125029296876,66614,0.2,42,15630.0,46,50,55,55,58,52,66,54,68
14200,0.9700243333333334,-135500,-50720.0,24643.679970703124,67079,0.11,46,16340.0,61,59,67,61,48,58,48,55,69
14300,0.9698132222222222,-152000,-46312.5,24370.0575390625,67539,0.16,44,19620.0,67,62,72,49,70,58,47,49,53
14400,0.9696021111111112,-8000,-53187.5,23782.1101953125,68012,0.2,47,15400.0,58,67,58,50,65,52,57,66,58
14500,0.969391,48500,-36727.5,24609.724697265625,68503,0.19,41,24540.0,50,75,64,59,59,48,56,69,61
14600,0.9691798888888888,76000,-49405.0,25078.609912109376,68971,0.13,44,15580.0,56,59,58,45,55,67,56,57,71
14700,0.9689687777777778,35500,-42905.0,24832.68869140625,69457,0.14,42,19750.0,62,48,59,61,59,65,60,61,73
14800,0.9687576666666666,35250,-28622.5,24706.666162109374,69965,0.19,34,25950.0,59,59,59,57,76,58,60,71,68
14900,0.9685465555555556,12750,-25402.5,24818.216640625,70477,0.12,33,27780.0,64,66,64,62,60,60,64,65,71
15000,0.9683354444444444,34000,-43012.5,25334.1234765625,70943,0.13,43,20970.0,56,61,52,58,77,46,48,62,62
15100,0.9681243333333334,-158500,-44945.0,24643.21146484375,71425,0.14,41,17240.0,64,49,56,63,59,55,62,67,71
15200,0.9679132222222222,-118500,-46385.0,25530.674873046875,71919,0.19,45,19770.0,59,56,52,78,62,67,68,59,52
15300,0.9677021111111112,43500,-43685.0,24843.657421875,72390,0.25,40,18070.0,51,58,65,50,58,55,47,66,72
15400,0.967491,-162250,-38457.5,24661.68109375,72882,0.2,38,20630.0,53,68,58,50,60,59,58,64,75
15500,0.9672798888888889,-147500,-54880.0,25048.315390625,73339,0.23,46,12670.0,46,62,62,58,75,51,45,40,64
15600,0.9670687777777778,-136500,-42152.5,25286.02072265625,73823,0.19,43,22210.0,58,45,51,59,70,72,63,67,57
15700,0.9668576666666666,-161250,-50237.5,25079.452802734377,74289,0.17,45,15820.0,59,78,63,57,52,55,55,44,62
15800,0.9666465555555556,-130000,-54377.5,24555.862939453124,74719,0.12,49,15650.0,47,39,48,64,58,48,58,57,58
15900,0.9664354444444444,50750,-64635.0,24788.93140625,75153,0.23,52,9890.0,44,52,53,58,69,45,47,57,53
16000,0.9662243333333334,-139500,-38957.5,24918.79115234375,75641,0.21,41,23000.0,54,64,63,58,55,56,56,65,71
16100,0.9660132222222222,-156000,-37610.0,25148.361923828124,76102,0.23,40,24650.0,53,59,54,62,54,58,54,49,71
16200,0.9658021111111111,-137000,-44732.5,24435.511201171874,76554,0.17,43,19680.0,51,64,52,53,71,57,54,48,53
16300,0.965591,-156500,-32960.0,24567.849208984375,77042,0.12,37,24580.0,56,57,60,60,55,61,65,70,60
16400,0.9653798888888889,29250,-48625.0,25344.99876953125,77507,0.31,43,16820.0,52,57,56,68,57,63,57,49,58
16500,0.9651687777777778,30500,-42095.0,24649.10708984375,77977,0.13,40,18600.0,52,71,54,49,53,63,66,59,55
16600,0.9649576666666667,-149250,-38112.5,24814.4117578125,78460,0.09,38,20540.0,65,58,65,61,71,53,49,60,66
16700,0.9647465555555556,37500,-46610.0,25427.39830078125,78922,0.31,42,17870.0,53,56,56,56,51,55,71,52,65
16800,0.9645354444444445,-150000,-39975.0,23781.700966796874,79405,0.16,39,19680.0,56,56,55,41,70,64,70,61,66
16900,0.9643243333333333,30250,-33325.0,25170.275322265625,79868,0.14,39,26300.0,54,46,57,57,58,68,58,57,62
17000,0.9641132222222222,-128000,-42802.5,24702.894697265627,80334,0.12,41,19280.0,57,67,62,50,54,59,61,56,57
17100,0.9639021111111111,47000,-52212.5,24338.673359375,80795,0.23,47,17220.0,64,63,49,58,68,57,64,48,54
17200,0.963691,6500,-42945.0,25418.270908203125,81274,0.2,42,20330.0,58,63,56,66,56,65,65,53,55
17300,0.9634798888888889,-138500,-40510.0,24478.80666015625,81733,0.23,40,20740.0,43,62,47,69,58,40,47,69,67
17400,0.9632687777777778,-129250,-32792.5,24893.697099609373,82229,0.23,36,24970.0,66,72,64,75,58,57,61,55,54
17500,0.9630576666666667,-152000,-60567.5,23827.223330078126,82668,0.07,51,11310.0,42,49,42,56,54,59,65,54,60
17600,0.9628465555555555,-138250,-41525.0,24696.713857421873,83146,0.01,41,19240.0,61,64,53,57,65,56,62,59,62
17700,0.9626354444444445,-132250,-19922.5,24502.247744140626,83642,0.16,30,30650.0,65,57,75,62,64,58,54,68,58
17800,0.9624243333333333,-29000,-38245.0,24917.227900390626,84114,0.26,39,22840.0,61,62,46,59,46,57,57,72,73
