episode,epsilon,episode_reward,rolling_average_reward,mean_recent_loss,replay_buffer_size,average_loan_duration,bankruptcy_count,average_ending_money,invalid_action_count,action_0_count,action_1_count,action_2_count,action_3_count,action_4_count,action_5_count,action_6_count,action_7_count
18800,0.9603132222222223,65000,-45452.5,25114.56564453125,88879,0.1,43,18870.0,76,45,55,47,75,64,67,65,60
18900,0.9601021111111111,4750,-43482.5,25340.40134765625,89338,0.25,41,19390.0,55,53,56,55,50,62,56,61,66
19000,0.959891,56000,-51947.5,24833.53205078125,89800,0.2,45,14860.0,58,50,60,59,71,50,62,52,58
19100,0.9596798888888889,17000,-32792.5,24917.17970703125,90297,0.1,35,22240.0,60,57,60,65,62,60,73,49,71
19200,0.9594687777777777,-155000,-51622.5,25352.390927734374,90776,0.18,46,15700.0,56,66,54,44,68,68,56,63,60
19300,0.9592576666666667,20000,-30017.5,25254.77939453125,91267,0.08,36,26140.0,58,61,59,65,75,62,60,54,55
19400,0.9590465555555555,39500,-48460.0,25402.35494140625,91726,0.26,43,16360.0,49,60,48,67,62,50,48,46,78
19500,0.9588354444444445,-128000,-46615.0,24065.806533203126,92214,0.2,43,17650.0,58,68,59,48,52,64,68,64,65
19600,0.9586243333333333,-165000,-57910.0,25792.87671875,92677,0.09,51,13650.0,53,60,50,53,54,69,57,59,61
19700,0.9584132222222222,-158000,-45330.0,25649.472451171874,93147,0.26,42,18530.0,57,47,67,56,51,52,66,56,75
19800,0.9582021111111111,-141750,-48662.5,25046.4809375,93623,0.23,45,18270.0,60,65,52,55,64,65,57,62,56
19900,0.957991,50000,-40957.5,25144.42806640625,94101,0.21,39,19230.0,48,61,58,69,60,53,50,56,71
20000,0.9577798888888889,-121500,-40807.5,24956.977529296873,94564,0.2,40,20920.0,66,71,48,58,65,72,45,51,53
