episode,epsilon,episode_reward,rolling_average_reward,mean_recent_loss,replay_buffer_size,average_loan_duration,bankruptcy_count,average_ending_money,invalid_action_count,action_0_count,action_1_count,action_2_count,action_3_count,action_4_count,action_5_count,action_6_count,action_7_count
11800,0.975091,-159250,-42347.5,25951.542041015626,55802,0.11,43,21290.0,58,55,72,60,47,70,43,52,70
11900,0.9748798888888889,27500,-47847.5,25113.601220703124,56283,0.05,46,18220.0,62,53,66,45,75,53,81,44,64
12000,0.9746687777777778,32250,-43472.5,25938.695478515627,56762,0.21,41,19030.0,56,70,59,48,50,68,56,53,75
12100,0.9744576666666667,56250,-59737.5,25210.417392578125,57219,0.14,49,10530.0,61,47,53,57,74,47,68,46,65
12200,0.9742465555555555,14000,-34717.5,26415.717060546875,57714,0.27,37,23460.0,44,64,65,54,66,70,71,58,47
12300,0.9740354444444445,28500,-49295.0,24648.388154296874,58179,0.19,45,17480.0,70,45,60,56,60,53,43,76,72
12400,0.9738243333333333,8000,-40727.5,25266.308388671874,58658,0.16,43,23180.0,49,60,70,54,62,64,61,49,59
12500,0.9736132222222222,4500,-49210.0,25214.506962890624,59110,0.14,46,18070.0,59,49,62,52,56,56,64,49,64
12600,0.9734021111111111,-19000,-45402.5,25662.258525390625,59574,0.21,40,17000.0,57,60,64,58,52,63,53,54,60
12700,0.973191,-126000,-38562.5,24782.212314453125,60053,0.1,40,21860.0,46,77,68,68,52,44,48,56,66
12800,0.9729798888888889,37750,-32662.5,25435.208291015624,60534,0.28,37,26450.0,59,66,60,51,69,64,61,51,59
12900,0.9727687777777778,51000,-32042.5,25524.238525390625,61011,0.15,37,25730.0,57,63,62,48,66,56,55,61,66
13000,0.9725576666666667,-150000,-39045.0,25151.344443359376,61483,0.27,41,24100.0,72,56,78,61,62,60,60,54,41
13100,0.9723465555555556,-130000,-38097.5,25539.88056640625,61945,0.09,40,22460.0,55,62,59,62,51,52,54,58,64
13200,0.9721354444444444,56500,-42110.0,25765.6993359375,62425,0.04,41,18810.0,59,63,69,60,56,57,62,55,58
13300,0.9719243333333334,33000,-41750.0,25150.71837890625,62881,0.14,40,19180.0,62,46,72,55,61,61,59,51,51
13400,0.9717132222222222,71000,-45927.5,26289.9433984375,63342,0.17,43,18740.0,57,51,76,62,53,54,50,55,60
13500,0.9715021111111111,-8000,-25592.5,25768.89267578125,63847,0.1,32,26930.0,65,68,69,56,52,62,62,73,63
13600,0.971291,47750,-48470.0,25200.478935546875,64301,0.1,45,17730.0,62,50,60,48,51,58,66,68,53
13700,0.9710798888888889,11750,-31507.5,26155.143369140624,64811,0.11,35,23990.0,65,67,73,58,59,64,61,62,66
13800,0.9708687777777778,22750,-50552.5,24706.227099609376,65271,0.14,46,17020.0,62,57,64,63,47,57,53,61,58
13900,0.9706576666666666,14500,-45632.5,25860.605654296876,65730,0.17,42,17780.0,56,56,40,69,67,46,68,50,63
14000,0.9704465555555556,61250,-35005.0,25187.1984375,66217,0.16,38,23640.0,53,66,54,64,54,63,60,51,75
14100,0.9702354444444444,16000,-50252.5,24784.8942578125,66672,0.19,43,14570.0,52,50,53,55,61,46,65,61,64
14200,0.9700243333333334,-236500,-57205.0,24899.65759765625,67134,0.08,47,10800.0,69,59,63,56,57,55,45,62,65
14300,0.9698132222222222,-152000,-45300.0,25473.610947265624,67604,0.14,43,19280.0,68,68,69,55,70,53,46,50,59
14400,0.9696021111111112,-8000,-47677.5,25180.01267578125,68076,0.22,44,18480.0,67,68,64,51,61,48,53,73,54
14500,0.969391,48500,-34815.0,25407.792763671874,68570,0.16,40,25180.0,51,81,68,58,57,53,52,66,59
14600,0.9691798888888888,-125500,-48972.5,25393.11005859375,69042,0.14,43,15000.0,58,58,56,55,55,64,54,62,68
14700,0.9689687777777778,35500,-35972.5,25075.81783203125,69529,0.14,39,23640.0,64,52,70,60,60,57,59,61,68
14800,0.9687576666666666,53750,-27407.5,25429.28919921875,70043,0.15,33,25890.0,62,60,55,56,74,56,58,82,73
14900,0.9685465555555556,50750,-30872.5,25057.321201171875,70544,0.19,38,27690.0,56,76,68,62,64,50,58,51,72
15000,0.9683354444444444,34000,-33190.0,25165.808154296876,71024,0.14,39,26660.0,61,60,55,62,82,45,47,62,67
15100,0.9681243333333334,1500,-46952.5,25493.09970703125,71504,0.11,41,14970.0,63,57,49,59,64,54,65,65,67
15200,0.9679132222222222,-130500,-43412.5,25616.1925,71998,0.21,40,17780.0,52,52,62,70,65,67,68,54,56
15300,0.9677021111111112,47500,-37535.0,24955.709140625,72477,0.27,36,20420.0,55,58,72,45,65,60,47,68,64
15400,0.967491,-162250,-41670.0,25507.822353515625,72961,0.25,40,19900.0,53,66,58,55,67,51,58,58,71
15500,0.9672798888888889,-147500,-56172.5,25029.092724609374,73420,0.21,46,11390.0,52,62,57,66,74,48,45,44,63
15600,0.9670687777777778,-136500,-40600.0,25299.631669921873,73903,0.19,43,23820.0,59,52,51,58,71,63,66,69,53
15700,0.9668576666666666,-161250,-48300.0,25169.542578125,74374,0.19,43,16210.0,57,75,55,59,59,57,62,51,53
15800,0.9666465555555556,-130000,-49395.0,24760.40826171875,74818,0.12,45,16350.0,47,47,55,62,60,50,59,60,51
15900,0.9664354444444444,54750,-64870.0,25089.37193359375,75254,0.15,52,8590.0,46,57,44,58,69,51,47,59,51
16000,0.9662243333333334,-139500,-47785.0,25510.990595703126,75741,0.25,45,18490.0,54,65,62,59,60,49,58,66,68
16100,0.9660132222222222,51000,-44595.0,24744.813740234375,76200,0.22,44,21370.0,55,56,55,53,69,55,56,51,64
16200,0.9658021111111111,-137000,-51067.5,24982.565380859374,76642,0.11,45,14860.0,46,54,50,51,74,63,45,48,57
16300,0.965591,-156500,-34570.0,24633.36115234375,77133,0.08,36,21580.0,58,56,64,58,58,68,65,64,58
16400,0.9653798888888889,29250,-46570.0,25588.52185546875,77598,0.32,42,17890.0,53,49,64,68,58,68,55,54,49
16500,0.9651687777777778,30500,-48830.0,25321.8450390625,78065,0.11,43,15000.0,58,65,60,59,51,61,62,58,51
16600,0.9649576666666667,45000,-36020.0,25460.22197265625,78543,0.05,37,20940.0,58,60,59,62,74,56,55,54,58
16700,0.9647465555555556,37500,-49362.5,25514.62439453125,78998,0.28,43,15750.0,51,60,58,50,61,39,66,55,66
16800,0.9645354444444445,-150000,-38890.0,25335.64150390625,79482,0.09,40,20850.0,50,55,55,41,69,68,68,68,60
16900,0.9643243333333333,30250,-39300.0,24990.133994140626,79945,0.12,43,24000.0,50,47,51,67,67,67,55,50,59
17000,0.9641132222222222,15750,-37897.5,25506.880869140627,80421,0.13,37,20380.0,64,68,62,50,74,53,56,60,53
17100,0.9639021111111111,85000,-45447.5,24962.5990625,80896,0.25,42,18690.0,58,67,55,59,69,62,65,48,50
17200,0.963691,6500,-34885.0,24881.76689453125,81382,0.21,39,25670.0,64,63,66,67,47,67,61,59,56
17300,0.9634798888888889,-2000,-33612.5,24262.651572265626,81842,0.25,37,24830.0,49,60,50,68,54,44,55,66,63
17400,0.9632687777777778,-129250,-34850.0,24934.988916015624,82341,0.25,38,24960.0,61,60,70,81,67,56,58,53,54
17500,0.9630576666666667,29250,-60867.5,24831.428349609374,82791,0.05,50,9550.0,46,56,46,46,64,63,66,50,59
17600,0.9628465555555555,-138250,-36587.5,25568.225712890624,83272,0.02,39,22580.0,65,62,59,63,65,54,69,56,53
17700,0.9626354444444445,-132250,-28520.0,25655.686328125,83763,0.13,34,25990.0,63,58,76,53,69,56,53,66,60
17800,0.9624243333333333,-29000,-41920.0,24114.08435546875,84226,0.25,41,21000.0,59,59,46,59,56,52,53,66,72
17900,0.9622132222222222,-128250,-52835.0,24542.202587890624,84685,0.27,46,16510.0,56,59,50,57,70,50,56,53,64
18000,0.9620021111111111,15000,-44412.5,25273.662861328125,85158,0.2,43,20180.0,63,32,63,72,56,66,63,58,63
18100,0.961791,-130000,-51780.0,25287.82138671875,85609,0.16,45,15000.0,55,57,53,61,59,47,52,45,77
18200,0.9615798888888889,-135000,-41765.0,25050.359208984373,86079,0.18,42,21110.0,54,58,59,72,64,59,54,44,60
18300,0.9613687777777777,72000,-56120.0,24854.656123046876,86525,0.22,47,13190.0,57,63,40,49,76,52,51,59,56
18400,0.9611576666666667,34000,-35485.0,25503.9958984375,87023,0.18,38,23860.0,70,65,62,60,62,62,64,60,63
18500,0.9609465555555555,-124500,-43050.0,25025.324140625,87503,0.12,43,20040.0,48,55,53,67,65,56,54,53,77
18600,0.9607354444444445,-160500,-41797.5,25686.68109375,87971,0.07,42,20300.0,58,64,54,63,61,60,68,50,48
18700,0.9605243333333333,-131500,-34082.5,25383.44330078125,88458,0.13,35,20790.0,43,68,52,53,69,61,55,65,64
18800,0.9603132222222223,65000,-47042.5,24279.763271484375,88936,0.15,45,19400.0,69,47,57,49,67,66,66,64,62
18900,0.9601021111111111,4750,-49047.5,24962.5875390625,89388,0.21,45,17640.0,53,51,66,49,53,62,49,58,64
19000,0.959891,56000,-53105.0,25734.255341796874,89842,0.2,46,14760.0,56,50,59,61,74,54,59,48,49
19100,0.9596798888888889,17000,-41497.5,25200.357109375,90338,0.12,39,17780.0,56,51,60,69,63,59,76,51,67
19200,0.9594687777777777,-155000,-46910.0,24806.914453125,90821,0.18,44,18230.0,58,65,56,50,68,69,52,61,62
19300,0.9592576666666667,20000,-32000.0,25356.11056640625,91315,0.15,36,24790.0,53,58,60,67,73,59,65,50,62
19400,0.9590465555555555,-150000,-49715.0,25471.74515625,91768,0.23,44,16220.0,55,66,52,65,50,52,45,48,75
19500,0.9588354444444445,-128000,-40690.0,24766.26712890625,92269,0.21,38,18560.0,57,70,66,54,59,65,64,59,64
19600,0.9586243333333333,-165000,-54285.0,25589.630751953126,92731,0.1,50,16570.0,55,55,49,52,54,72,56,57,67
19700,0.9584132222222222,-158000,-44422.5,24999.0272265625,93199,0.27,42,19460.0,58,48,73,56,53,53,65,50,70
19800,0.9582021111111111,-141750,-40080.0,25007.209638671877,93678,0.25,41,22830.0,61,60,57,49,65,67,61,63,57
19900,0.957991,50000,-35162.5,26391.6966015625,94163,0.21,36,22000.0,51,57,56,71,67,56,51,58,69
20000,0.9577798888888889,-121500,-40965.0,25587.439052734375,94628,0.15,40,20490.0,67,74,48,59,70,71,38,54,51
20100,0.9575687777777778,-214500,-45362.5,25518.82015625,95067,0.13,46,21720.0,48,53,54,52,60,63,38,56,63
